Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
1052,WEB-F-005,Web Developer,Fresher,Assist in front-end development; Develop interactive UI elements; Integrate APIs with web pages; Support database operations; Follow version control workflows; Debug and test components,HTML5; CSS3; JavaScript; Vue.js; Node.js; MySQL; REST APIs
374,DMS-E-008,Digital Marketing Specialist,Experienced,Lead multi-channel digital campaigns; Optimize SEO/SEM/PPC performance; Oversee content and social media strategy; Manage email automation workflows; Analyze campaign performance and report ROI; Develop lead generation strategies; Integrate UX and brand strategy; Manage marketing team and budget,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Lead Generation; Marketing Automation; Brand Management
469,GD-F-005,Game Developer,Fresher,Support development of game modules; Implement basic physics and gameplay features; Assist in graphics rendering and animation tasks; Debug code and participate in testing; Use Git for version control; Collaborate with team members; Document progress and design notes,C++; C#; Unity; Unreal Engine; Game Mechanics; Graphics Programming; Git; Debugging
1053,WEB-F-006,Web Developer,Fresher,Support front-end web development; Implement basic API calls; Assist in responsive design; Participate in testing and bug fixing; Follow Git version control,HTML5; CSS3; JavaScript; Angular; Node.js; Python; MySQL; REST APIs
687,PD-E-017,Product Designer,Experienced,Conduct large-scale usability testing; Manage cross-team design reviews; Implement design system components; Create data-informed UI improvements; Facilitate workshops for product innovation,Product Design; Usability Testing; Design Systems; Prototyping; Figma; Product Innovation
945,SE015,System Engineer,Experienced,Lead system design initiatives; Manage enterprise-scale infrastructure; Ensure compliance adherence; Oversee automation projects; Mentor junior engineers,Enterprise Systems; System Architecture; AWS; Terraform; Compliance
782,RE-E-012,Robotics Engineer,Experienced,"Design, develop, and integrate advanced robotic systems; Implement control algorithms and sensor fusion; Integrate computer vision and machine learning; Test and simulate robotics systems; Lead multi-disciplinary teams; Mentor junior engineers; Innovate new solutions in robotics technology",Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Machine Learning; Simulation; Leadership; Innovation
808,SE-118,Sales Executive,Experienced,Lead key client accounts; Utilize CRM and AI tools for predictive analytics; Negotiate high-value deals; Develop multi-channel campaigns; Mentor and train junior executives; Maintain strong client relationships; Monitor sales KPIs and pipeline health; Collaborate with marketing and product teams; Analyze trends and market insights; Implement sales automation for efficiency,Sales Executive; CRM; Predictive Analytics; Lead Generation; Negotiation; Closing Deals; Sales Automation; Social Selling; Data-driven Sales; Relationship Management
194,BI015,BI Analyst - Experienced,Senior-Level,Develop predictive analytics dashboards; Manage ETL processes; Optimize SQL queries; Lead BI teams for strategic insights,BI; Analytics; Senior-Level; Predictive Analytics; ETL; Tableau; Power BI
950,SE020,Lead System Engineer,Experienced,Lead enterprise system strategy; Design hybrid infrastructures; Mentor engineering teams; Ensure security governance; Collaborate with executives,Leadership; System Architecture; Enterprise Systems; Cloud Strategy; Linux
960,TW-110,Technical Writer,Fresher,Assist in drafting technical content and manuals; Conduct basic technical research; Collaborate with SMEs and engineers; Learn CMS and Markdown tools; Proofread and edit documents; Prepare diagrams and visuals; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Maintain accuracy and clarity,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability
503,GD-119,Graphic Designer,Fresher,Assist in creating graphics for digital and print; Learn and support senior designers; Develop basic UI/UX designs; Apply typography and color theory; Organize digital assets; Collaborate with team members; Meet project deadlines; Proofread and refine designs; Support senior designers; Develop foundational design skills,Graphic Design; Adobe Photoshop; Illustrator; InDesign; Figma; Typography; Color Theory; Creativity; UI/UX Design; Digital Assets
1054,WEB-F-007,Web Developer,Fresher,Build UI components under supervision; Support backend API integration; Assist in database connection tasks; Participate in code reviews; Test front-end and back-end modules,HTML5; CSS3; JavaScript; React; Node.js; MongoDB; REST APIs
924,SA-E-014,Solutions Architect,Experienced,Design and deliver cloud-based solutions; Implement Infrastructure as Code; Oversee containerized deployments; Ensure compliance and security; Collaborate with stakeholders; Lead and mentor technical teams,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance
579,MKT-F-001,Marketing Specialist,Fresher,Assist in digital marketing campaigns; Create and edit marketing content; Manage social media posts and engagement; Support email marketing initiatives; Perform basic data analysis and reporting; Conduct market research and customer segmentation; Coordinate marketing events and campaigns,Digital Marketing; SEO; SEM; PPC; Content Creation; Email Marketing; Social Media; Marketing Automation; Google Analytics; Market Research
160,BA-101,Business Analyst,Fresher,Assist in data collection and analysis; Support creation of reports and dashboards; Help gather and document requirements; Participate in Agile ceremonies; Collaborate with team members on analysis tasks; Conduct basic research and scenario modeling; Support presentations to stakeholders; Contribute to process improvement initiatives; Learn BI tools and automation workflows; Maintain clear documentation and reporting,Business Analysis; Data Analysis; Excel; SQL; Tableau; Power BI; Requirement Gathering; Agile; Problem Solving; Documentation
680,PD-F-010,Product Designer,Fresher,Assist in conducting user research interviews; Create prototypes to test design hypotheses; Document results from usability sessions; Support agile sprint planning with design tasks; Collaborate with senior product designers on design systems,User Research; Wireframing; Product Design; Figma; Adobe XD; Prototyping
988,UIF001,UI Designer,Fresher,Assist in creating wireframes and prototypes for digital products.; Design responsive layouts under senior guidance.; Support visual design tasks including typography and color usage.; Participate in team discussions and brainstorming sessions.; Ensure basic usability in academic or project designs.,Wireframing; Prototyping; Responsive Design; Figma; Adobe XD; Sketch; User Research; Typography; UI Basics
162,BA-103,Business Analyst,Experienced,Lead analysis projects using BI and AI tools; Develop and optimize dashboards for executive insights; Manage requirement gathering and documentation; Facilitate Agile processes and sprint planning; Collaborate with business and technical teams; Analyze complex scenarios and provide recommendations; Present insights to executive stakeholders; Drive process improvements and KPI optimization; Mentor junior analysts; Support automation of reporting and analysis workflows,Business Analysis; BI Tools; SQL; Tableau; Power BI; SAS; AI Analytics; Stakeholder Management; Agile; Strategic Planning
705,PM-E-015,Product Manager,Experienced,Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
780,RE-E-010,Robotics Engineer,Experienced,"Design, develop, and integrate advanced robotic systems; Implement control algorithms and sensor fusion; Apply computer vision and ML solutions; Perform simulations and real-time testing; Lead robotics teams and mentor engineers; Collaborate with multidisciplinary teams; Innovate robotic solutions for industrial applications",Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Machine Learning; Simulation; Leadership; Innovation
152,BD-E-013,Blockchain Developer,Experienced,Architect blockchain solutions across multiple platforms; Optimize and audit smart contracts; Develop scalable and secure DApps; Implement cross-chain interoperability; Lead and mentor blockchain teams; Manage blockchain infrastructure and cloud integration; Coordinate with stakeholders,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
757,QA007,QA Engineer - Fresher,Entry-Level,Support testing efforts for software applications; Log defects; Assist in writing test scripts; Prepare reports,QA; Automation; Software; Fresher; Remote; Manual Testing; Selenium
777,RE-E-007,Robotics Engineer,Experienced,Lead programming and integration of robotic systems; Design complex mechanical and electrical parts; Implement advanced control algorithms; Integrate sensors and actuators; Perform simulations and testing of robotics systems; Guide junior engineers and collaborate with cross-functional teams,Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Machine Learning; Simulation; Leadership
